step,depth,i
1361,32,7e-08
1361,33,2.08736e-06
1361,34,6.98755e-05
1361,35,0.000427471
1361,36,0.000834215
1361,37,0.000254338
1361,38,1.2424e-05
1362,32,9e-08
1362,33,1.9537e-06
1362,34,6.67437e-05
1362,35,0.000418129
1362,36,0.000837999
1362,37,0.000262572
1362,38,1.32628e-05
1363,32,7e-08
1363,33,1.78754e-06
1363,34,6.36283e-05
1363,35,0.000408731
1363,36,0.000841452
1363,37,0.000271006
1363,38,1.41031e-05
1364,32,8e-08
1364,33,1.69923e-06
1364,34,6.06985e-05
1364,35,0.000399499
1364,36,0.000844468
1364,37,0.000279477
1364,38,1.50654e-05
1365,32,8e-08
1365,33,1.63338e-06
1365,34,5.79595e-05
1365,35,0.0003903
1365,36,0.000846993
1365,37,0.000288278
1365,38,1.60023e-05
1366,32,3e-08
1366,33,1.51613e-06
1366,34,5.52289e-05
1366,35,0.00038099
1366,36,0.000849162
1366,37,0.00029716
1366,38,1.69918e-05
1366,39,1e-08
1367,32,5e-08
1367,33,1.44907e-06
1367,34,5.25828e-05
1367,35,0.000371888
1367,36,0.000850963
1367,37,0.000306109
1367,38,1.80285e-05
1367,39,2e-08
1368,32,7e-08
1368,33,1.3519e-06
1368,34,5.00642e-05
1368,35,0.000362756
1368,36,0.000852353
1368,37,0.000315217
1368,38,1.90748e-05
1368,39,4e-08
1369,32,6e-08
1369,33,1.2502e-06
1369,34,4.75164e-05
1369,35,0.000353676
1369,36,0.00085337
1369,37,0.000324342
1369,38,2.02225e-05
1369,39,4e-08
1370,32,4e-08
1370,33,1.11633e-06
1370,34,4.52772e-05
1370,35,0.000344703
1370,36,0.000853942
1370,37,0.000333568
1370,38,2.14843e-05
1370,39,3e-08
1371,32,5e-08
1371,33,1.00125e-06
1371,34,4.30657e-05
1371,35,0.000335754
1371,36,0.000854199
1371,37,0.000342926
1371,38,2.27822e-05
1371,39,4e-08
1372,32,7e-08
1372,33,9.70325e-07
1372,34,4.09541e-05
1372,35,0.000326976
1372,36,0.000853839
1372,37,0.000352371
1372,38,2.42548e-05
1372,39,5e-08
1373,32,9e-08
1373,33,9.03304e-07
1373,34,3.88311e-05
1373,35,0.000318064
1373,36,0.000853245
1373,37,0.000361927
1373,38,2.57102e-05
1373,39,1.2e-07
1374,32,8e-08
1374,33,8.19957e-07
1374,34,3.68004e-05
1374,35,0.000309379
1374,36,0.000852165
1374,37,0.000371549
1374,38,2.72851e-05
1374,39,1.2e-07
1375,32,8e-08
1375,33,7.40066e-07
1375,34,3.49387e-05
1375,35,0.000300802
1375,36,0.000850693
1375,37,0.000381337
1375,38,2.89361e-05
1375,39,1.8e-07
1376,32,5e-08
1376,33,6.63425e-07
1376,34,3.32041e-05
1376,35,0.000292439
1376,36,0.00084876
1376,37,0.000391148
1376,38,3.05748e-05
1376,39,1.88225e-07
1377,32,4e-08
1377,33,6.29838e-07
1377,34,3.15716e-05
1377,35,0.000284163
1377,36,0.000846569
1377,37,0.000400952
1377,38,3.2403e-05
1377,39,1.77017e-07
1378,32,2e-08
1378,33,5.79119e-07
1378,34,2.99544e-05
1378,35,0.000275954
1378,36,0.000843813
1378,37,0.000410931
1378,38,3.42353e-05
1378,39,1.96411e-07
1379,32,2e-08
1379,33,5.31095e-07
1379,34,2.82818e-05
1379,35,0.000267891
1379,36,0.000840626
1379,37,0.00042104
1379,38,3.60704e-05
1379,39,1.66445e-07
1380,32,3e-08
1380,33,5.05599e-07
1380,34,2.6884e-05
1380,35,0.000259906
1380,36,0.000837224
1380,37,0.000430953
1380,38,3.80401e-05
1380,39,1.87158e-07
1381,32,3e-08
1381,33,4.82476e-07
1381,34,2.55154e-05
1381,35,0.000252094
1381,36,0.000833271
1381,37,0.000441014
1381,38,4.00085e-05
1381,39,2.4859e-07
1382,32,4e-08
1382,33,4.41578e-07
1382,34,2.41648e-05
1382,35,0.000244358
1382,36,0.000829093
1382,37,0.00045099
1382,38,4.21953e-05
1382,39,2.9151e-07
1383,32,4e-08
1383,33,4.02766e-07
1383,34,2.28332e-05
1383,35,0.000236762
1383,36,0.000824495
1383,37,0.000461029
1383,38,4.44958e-05
1383,39,3.46005e-07
1384,32,4e-08
1384,33,3.6591e-07
1384,34,2.1635e-05
1384,35,0.000229302
1384,36,0.000819575
1384,37,0.000471011
1384,38,4.67446e-05
1384,39,3.41456e-07
1385,32,6e-08
1385,33,3.30884e-07
1385,34,2.04942e-05
1385,35,0.000221945
1385,36,0.00081429
1385,37,0.000481027
1385,38,4.91496e-05
1385,39,4.47918e-07
1386,32,3e-08
1386,33,2.87696e-07
1386,34,1.93523e-05
1386,35,0.000214796
1386,36,0.000808497
1386,37,0.000491109
1386,38,5.17511e-05
1386,39,4.46157e-07
1387,32,4e-08
1387,33,2.53275e-07
1387,34,1.82349e-05
1387,35,0.000207766
1387,36,0.000802525
1387,37,0.000501038
1387,38,5.42659e-05
1387,39,5.35575e-07
1388,32,4e-08
1388,33,2.39852e-07
1388,34,1.71685e-05
1388,35,0.000200875
1388,36,0.000796192
1388,37,0.000510934
1388,38,5.69643e-05
1388,39,6.26936e-07
1389,32,6e-08
1389,33,2.37362e-07
1389,34,1.62724e-05
1389,35,0.000194156
1389,36,0.000789548
1389,37,0.000520866
1389,38,5.97487e-05
1389,39,6.57303e-07
1390,32,3e-08
1390,33,2.15745e-07
1390,34,1.54304e-05
1390,35,0.000187549
1390,36,0.00078262
1390,37,0.000530694
1390,38,6.25442e-05
1390,39,7.30281e-07
1391,32,3e-08
1391,33,2.34942e-07
1391,34,1.45075e-05
1391,35,0.000181084
1391,36,0.00077535
1391,37,0.000540438
1391,38,6.55188e-05
1391,39,7.85331e-07
1392,32,2e-08
1392,33,2.54901e-07
1392,34,1.37081e-05
1392,35,0.000174796
1392,36,0.000767837
1392,37,0.000550108
1392,38,6.84349e-05
1392,39,8.33933e-07
1393,32,4e-08
1393,33,2.35859e-07
1393,34,1.29322e-05
1393,35,0.0001686
1393,36,0.000760081
1393,37,0.000559573
1393,38,7.17109e-05
1393,39,9.56283e-07
1394,32,2e-08
1394,33,2.18172e-07
1394,34,1.22703e-05
1394,35,0.000162571
1394,36,0.000752023
1394,37,0.000569011
1394,38,7.50336e-05
1394,39,1.11124e-06
1395,32,4e-08
1395,33,1.72892e-07
1395,34,1.15238e-05
1395,35,0.000156741
1395,36,0.000743654
1395,37,0.000578282
1395,38,7.86531e-05
1395,39,1.16631e-06
1396,32,3e-08
1396,33,1.6e-07
1396,34,1.0856e-05
1396,35,0.000150988
1396,36,0.000734915
1396,37,0.000587587
1396,38,8.22491e-05
1396,39,1.25606e-06
1397,32,5e-08
1397,33,1.9e-07
1397,34,1.01002e-05
1397,35,0.000145488
1397,36,0.000725999
1397,37,0.000596686
1397,38,8.593e-05
1397,39,1.38073e-06
1398,32,6e-08
1398,33,1.6858e-07
1398,34,9.5698e-06
1398,35,0.000140049
1398,36,0.000716878
1398,37,0.000605619
1398,38,8.97861e-05
1398,39,1.48057e-06
1399,32,3e-08
1399,33,1.3799e-07
1399,34,8.99075e-06
1399,35,0.000134784
1399,36,0.000707563
1399,37,0.000614424
1399,38,9.36694e-05
1399,39,1.59522e-06
1400,32,4e-08
1400,33,1.28174e-07
1400,34,8.35586e-06
1400,35,0.000129849
1400,36,0.000698035
1400,37,0.000623093
1400,38,9.76277e-05
1400,39,1.6162e-06
1401,32,3e-08
1401,33,1.09078e-07
1401,34,7.74996e-06
1401,35,0.000124856
1401,36,0.000688427
1401,37,0.000631425
1401,38,0.000101813
1401,39,1.77386e-06
1402,32,4e-08
1402,33,1.00651e-07
1402,34,7.34184e-06
1402,35,0.000120023
1402,36,0.00067852
1402,37,0.000639629
1402,38,0.000106081
1402,39,2.07724e-06
1403,32,5e-08
1403,33,9e-08
1403,34,6.88871e-06
1403,35,0.000115373
1403,36,0.000668527
1403,37,0.000647625
1403,38,0.000110509
1403,39,2.31322e-06
1404,32,5e-08
1404,33,9e-08
1404,34,6.49939e-06
1404,35,0.000110767
1404,36,0.000658269
1404,37,0.000655544
1404,38,0.000114966
1404,39,2.46646e-06
1405,32,4e-08
1405,33,9e-08
1405,34,6.16737e-06
1405,35,0.000106347
1405,36,0.000647951
1405,37,0.000663158
1405,38,0.000119647
1405,39,2.69857e-06
1406,32,2e-08
1406,33,4e-08
1406,34,5.80073e-06
1406,35,0.000102061
1406,36,0.000637603
1406,37,0.000670447
1406,38,0.000124447
1406,39,2.91998e-06
1407,32,1e-08
1407,33,3e-08
1407,34,5.42466e-06
1407,35,9.78852e-05
1407,36,0.000627015
1407,37,0.00067768
1407,38,0.000129325
1407,39,3.15053e-06
1408,32,1e-08
1408,33,3e-08
1408,34,5.06893e-06
1408,35,9.38601e-05
1408,36,0.000616393
1408,37,0.000684581
1408,38,0.000134348
1408,39,3.473e-06
1409,32,2e-08
1409,33,5e-08
1409,34,4.69713e-06
1409,35,8.9983e-05
1409,36,0.000605657
1409,37,0.00069126
1409,38,0.000139556
1409,39,3.68047e-06
1410,32,1e-08
1410,33,2e-08
1410,34,4.38261e-06
1410,35,8.6227e-05
1410,36,0.000594808
1410,37,0.0006977
1410,38,0.000144793
1410,39,4.01546e-06
1411,32,1e-08
1411,33,2e-08
1411,34,4.09447e-06
1411,35,8.25942e-05
1411,36,0.00058391
1411,37,0.000703883
1411,38,0.000150247
1411,39,4.29607e-06
1412,32,1e-08
1412,33,5e-08
1412,34,3.83188e-06
1412,35,7.91331e-05
1412,36,0.000573034
1412,37,0.000709702
1412,38,0.00015574
1412,39,4.67325e-06
1413,32,2e-08
1413,33,7e-08
1413,34,3.60402e-06
1413,35,7.56615e-05
1413,36,0.000562089
1413,37,0.000715227
1413,38,0.000161457
1413,39,5.06372e-06
1414,32,1e-08
1414,33,7e-08
1414,34,3.38013e-06
1414,35,7.23999e-05
1414,36,0.000551067
1414,37,0.000720504
1414,38,0.000167341
1414,39,5.36141e-06
1415,32,1e-08
1415,33,1.3e-07
1415,34,3.14947e-06
1415,35,6.92421e-05
1415,36,0.00054001
1415,37,0.000725515
1415,38,0.000173317
1415,39,5.65709e-06
1415,40,1e-08
1416,32,1e-08
1416,33,1.19469e-07
1416,34,2.94133e-06
1416,35,6.62194e-05
1416,36,0.00052899
1416,37,0.000730094
1416,38,0.000179482
1416,39,6.08095e-06
1416,40,1e-08
1417,33,1.09761e-07
1417,34,2.72504e-06
1417,35,6.32927e-05
1417,36,0.000517975
1417,37,0.000734496
1417,38,0.000185559
1417,39,6.51377e-06
1417,40,1e-08
1418,33,1.00813e-07
1418,34,2.56995e-06
1418,35,6.05051e-05
1418,36,0.000506945
1418,37,0.000738605
1418,38,0.000191818
1418,39,6.97694e-06
1418,40,2e-08
1419,33,1.1e-07
1419,34,2.41546e-06
1419,35,5.77881e-05
1419,36,0.000495873
1419,37,0.000742476
1419,38,0.000198227
1419,39,7.39132e-06
1419,40,3e-08
1420,33,1.00977e-07
1420,34,2.26098e-06
1420,35,5.50863e-05
1420,36,0.000484837
1420,37,0.000745996
1420,38,0.000204776
1420,39,7.90665e-06
1420,40,2e-08
1421,33,1.8e-07
1421,34,2.08596e-06
1421,35,5.25126e-05
1421,36,0.000473898
1421,37,0.000749181
1421,38,0.000211348
1421,39,8.47435e-06
1421,40,1e-08
1422,33,1.65144e-07
1422,34,1.94987e-06
1422,35,5.00726e-05
1422,36,0.000462994
1422,37,0.000752106
1422,38,0.000218027
1422,39,9.03376e-06
1423,33,1.51473e-07
1423,34,1.8322e-06
1423,35,4.76659e-05
1423,36,0.000452163
1423,37,0.000754649
1423,38,0.000224889
1423,39,9.6778e-06
1423,40,1e-08
1424,33,1.38897e-07
1424,34,1.72248e-06
1424,35,4.54306e-05
1424,36,0.000441415
1424,37,0.000756686
1424,38,0.000232053
1424,39,1.02991e-05
1424,40,1e-08
1425,33,1.2733e-07
1425,34,1.65026e-06
1425,35,4.33189e-05
1425,36,0.000430726
1425,37,0.000758535
1425,38,0.000239064
1425,39,1.10431e-05
1425,40,4e-08
1426,33,1.16695e-07
1426,34,1.5151e-06
1426,35,4.12112e-05
1426,36,0.000420094
1426,37,0.000759994
1426,38,0.000246382
1426,39,1.16817e-05
1426,40,5e-08
1427,33,1.0692e-07
1427,34,1.3966e-06
1427,35,3.93082e-05
1427,36,0.000409509
1427,37,0.000761243
1427,38,0.000253628
1427,39,1.23661e-05
1427,40,2e-08
1428,33,5e-08
1428,34,1.29436e-06
1428,35,3.73747e-05
1428,36,0.000399038
1428,37,0.00076206
1428,38,0.000261064
1428,39,1.30728e-05
1428,40,4e-08
1429,33,6e-08
1429,34,1.19803e-06
1429,35,3.56011e-05
1429,36,0.000388707
1429,37,0.000762494
1429,38,0.000268581
1429,39,1.38137e-05
1429,40,8e-08
1430,33,4e-08
1430,34,1.11724e-06
1430,35,3.38375e-05
1430,36,0.000378543
1430,37,0.000762566
1430,38,0.000276203
1430,39,1.46394e-05
1430,40,7e-08
1431,34,1.04168e-06
1431,35,3.2158e-05
1431,36,0.000368469
1431,37,0.000762276
1431,38,0.000283987
1431,39,1.54237e-05
1431,40,1.2e-07
1432,34,9.61023e-07
1432,35,3.05409e-05
1432,36,0.000358442
1432,37,0.000761785
1432,38,0.000291772
1432,39,1.63755e-05
1432,40,2e-07
1433,34,9.14981e-07
1433,35,2.90175e-05
1433,36,0.00034852
1433,37,0.000760874
1433,38,0.000299781
1433,39,1.72966e-05
1433,40,1.91365e-07
1434,34,8.23271e-07
1434,35,2.75731e-05
1434,36,0.000338769
1434,37,0.000759726
1434,38,0.000307813
1434,39,1.82072e-05
1434,40,2.23533e-07
1435,34,7.65629e-07
1435,35,2.61362e-05
1435,36,0.000329131
1435,37,0.000758153
1435,38,0.000315904
1435,39,1.93383e-05
1435,40,2.57305e-07
1436,34,7.11807e-07
1436,35,2.48114e-05
1436,36,0.000319653
1436,37,0.000756276
1436,38,0.000324088
1436,39,2.05897e-05
1436,40,2.52038e-07
1437,34,6.75686e-07
1437,35,2.35497e-05
1437,36,0.000310347
1437,37,0.000754151
1437,38,0.000332231
1437,39,2.18056e-05
1437,40,2.87795e-07
1438,34,6.01239e-07
1438,35,2.22692e-05
1438,36,0.000301127
1438,37,0.000751648
1438,38,0.000340503
1438,39,2.31078e-05
1438,40,3.04641e-07
1439,34,5.48513e-07
1439,35,2.10856e-05
1439,36,0.000292098
1439,37,0.000748934
1439,38,0.000348684
1439,39,2.44158e-05
1439,40,3.42643e-07
1440,34,4.2072e-07
1440,35,2.00342e-05
1440,36,0.000283281
1440,37,0.000745771
1440,38,0.000357004
1440,39,2.58311e-05
1440,40,3.71875e-07
1441,34,3.81312e-07
1441,35,1.90036e-05
1441,36,0.000274619
1441,37,0.000742315
1441,38,0.000365379
1441,39,2.72947e-05
1441,40,4.23142e-07
1442,34,3.23226e-07
1442,35,1.79956e-05
1442,36,0.000266093
1442,37,0.00073859
1442,38,0.000373763
1442,39,2.86298e-05
1442,40,4.7382e-07
1443,34,2.46378e-07
1443,35,1.70144e-05
1443,36,0.000257666
1443,37,0.000734653
1443,38,0.00038217
1443,39,3.01318e-05
1443,40,4.97281e-07
1444,34,2.50689e-07
1444,35,1.61187e-05
1444,36,0.000249542
1444,37,0.000730358
1444,38,0.000390445
1444,39,3.17391e-05
1444,40,5.62976e-07
1445,34,2.06083e-07
1445,35,1.52097e-05
1445,36,0.000241539
1445,37,0.000725751
1445,38,0.000398856
1445,39,3.33199e-05
1445,40,6.12471e-07
1446,34,1.9249e-07
1446,35,1.44144e-05
1446,36,0.000233629
1446,37,0.00072092
1446,38,0.000407322
1446,39,3.50743e-05
1446,40,6.44573e-07
1447,34,1.79844e-07
1447,35,1.36385e-05
1447,36,0.000225895
1447,37,0.000715801
1447,38,0.000415717
1447,39,3.68698e-05
1447,40,7.2944e-07
1448,34,1.58083e-07
1448,35,1.29005e-05
1448,36,0.000218309
1448,37,0.00071042
1448,38,0.000424123
1448,39,3.88487e-05
1448,40,7.68642e-07
1449,34,1.47148e-07
1449,35,1.21789e-05
1449,36,0.00021094
1449,37,0.000704814
1449,38,0.000432472
1449,39,4.09193e-05
1449,40,8.31037e-07
1450,34,1.36984e-07
1450,35,1.1502e-05
1450,36,0.000203739
1450,37,0.000698922
1450,38,0.000440876
1450,39,4.29083e-05
1450,40,9.06814e-07
1451,34,1.27541e-07
1451,35,1.0789e-05
1451,36,0.000196704
1451,37,0.000692831
1451,38,0.000449151
1451,39,4.50923e-05
1451,40,9.86167e-07
1452,34,1.18769e-07
1452,35,1.01984e-05
1452,36,0.000189896
1452,37,0.000686408
1452,38,0.000457547
1452,39,4.72636e-05
1452,40,1.07931e-06
1453,34,1.10624e-07
1453,35,9.61824e-06
1453,36,0.000183233
1453,37,0.000679823
1453,38,0.000465779
1453,39,4.96805e-05
1453,40,1.21713e-06
1454,34,8e-08
1454,35,9.0472e-06
1454,36,0.000176754
1454,37,0.000672902
1454,38,0.000474049
1454,39,5.20452e-05
1454,40,1.35923e-06
1455,34,4e-08
1455,35,8.54455e-06
1455,36,0.000170409
1455,37,0.000665917
1455,38,0.000482222
1455,39,5.44866e-05
1455,40,1.50467e-06
1456,34,4e-08
1456,35,8.06844e-06
1456,36,0.000164287
1456,37,0.000658604
1456,38,0.000490448
1456,39,5.70601e-05
1456,40,1.64745e-06
1457,34,4e-08
1457,35,7.57768e-06
1457,36,0.000158275
1457,37,0.000651282
1457,38,0.000498352
1457,39,5.98378e-05
1457,40,1.77732e-06
1458,34,2e-08
1458,35,7.16169e-06
1458,36,0.000152414
1458,37,0.00064365
1458,38,0.000506342
1458,39,6.26057e-05
1458,40,1.964e-06
1459,34,3e-08
1459,35,6.72932e-06
1459,36,0.000146722
1459,37,0.000635906
1459,38,0.000514235
1459,39,6.5528e-05
1459,40,2.11447e-06
1460,34,3e-08
1460,35,6.35889e-06
1460,36,0.000141169
1460,37,0.00062803
1460,38,0.000522101
1460,39,6.8448e-05
1460,40,2.27418e-06
1461,34,1e-08
1461,35,5.94996e-06
1461,36,0.000135782
1461,37,0.000619991
1461,38,0.000529726
1461,39,7.15103e-05
1461,40,2.46299e-06
1462,34,1e-08
1462,35,5.59091e-06
1462,36,0.00013057
1462,37,0.000611746
1462,38,0.000537339
1462,39,7.47097e-05
1462,40,2.65335e-06
1463,34,1e-08
1463,35,5.27079e-06
1463,36,0.00012555
1463,37,0.000603307
1463,38,0.000544944
1463,39,7.79287e-05
1463,40,2.83456e-06
1464,35,4.9487e-06
1464,36,0.000120639
1464,37,0.000594863
1464,38,0.000552266
1464,39,8.12888e-05
1464,40,3.03657e-06
1465,35,4.64375e-06
1465,36,0.000115895
1465,37,0.000586302
1465,38,0.000559425
1465,39,8.48128e-05
1465,40,3.24058e-06
1466,35,4.3551e-06
1466,36,0.000111246
1466,37,0.000577653
1466,38,0.000566633
1466,39,8.82414e-05
1466,40,3.51721e-06
1467,35,4.09195e-06
1467,36,0.000106781
1467,37,0.000568783
1467,38,0.000573626
1467,39,9.19502e-05
1467,40,3.7984e-06
1468,35,3.84351e-06
1468,36,0.000102507
1468,37,0.000559946
1468,38,0.000580294
1468,39,9.57179e-05
1468,40,4.07425e-06
1469,35,3.60905e-06
1469,36,9.83292e-05
1469,37,0.000551016
1469,38,0.000586831
1469,39,9.96635e-05
1469,40,4.35678e-06
1469,41,1e-08
1470,35,3.38787e-06
1470,36,9.42861e-05
1470,37,0.000541944
1470,38,0.000593338
1470,39,0.000103681
1470,40,4.69433e-06
1470,41,3e-08
1471,35,3.17927e-06
1471,36,9.03555e-05
1471,37,0.000532949
1471,38,0.000599512
1471,39,0.000107841
1471,40,4.94888e-06
1471,41,8e-08
1472,35,2.98376e-06
1472,36,8.65857e-05
1472,37,0.000523768
1472,38,0.000605653
1472,39,0.000112085
1472,40,5.32068e-06
1472,41,8e-08
1473,35,2.74458e-06
1473,36,8.29326e-05
1473,37,0.000514582
1473,38,0.00061148
1473,39,0.00011648
1473,40,5.77055e-06
1473,41,7e-08
1474,35,2.58577e-06
1474,36,7.94141e-05
1474,37,0.000505347
1474,38,0.000617221
1474,39,0.000120931
1474,40,6.23001e-06
1474,41,7e-08
1475,35,2.38678e-06
1475,36,7.60269e-05
1475,37,0.000496093
1475,38,0.000622773
1475,39,0.000125441
1475,40,6.7712e-06
1475,41,1.1e-07
1476,35,2.2371e-06
1476,36,7.27578e-05
1476,37,0.000486877
1476,38,0.000628059
1476,39,0.000130125
1476,40,7.22183e-06
1476,41,1.1e-07
1477,35,2.09624e-06
1477,36,6.96242e-05
1477,37,0.000477577
1477,38,0.000633233
1477,39,0.000134897
1477,40,7.76429e-06
1477,41,1.9e-07
1478,35,1.9537e-06
1478,36,6.65924e-05
1478,37,0.000468292
1478,38,0.000638121
1478,39,0.000139845
1478,40,8.23513e-06
1478,41,2.10807e-07
1479,35,1.82905e-06
1479,36,6.36502e-05
1479,37,0.000459068
1479,38,0.000642797
1479,39,0.000144911
1479,40,8.79725e-06
1479,41,2.42467e-07
1480,35,1.71186e-06
1480,36,6.08355e-05
1480,37,0.000449782
1480,38,0.000647294
1480,39,0.000150096
1480,40,9.37328e-06
1480,41,2.75043e-07
1481,35,1.6017e-06
1481,36,5.81348e-05
1481,37,0.000440533
1481,38,0.00065145
1481,39,0.000155399
1481,40,9.97891e-06
1481,41,2.9764e-07
1482,35,1.4982e-06
1482,36,5.55149e-05
1482,37,0.000431237
1482,38,0.000655609
1482,39,0.000160783
1482,40,1.06655e-05
1482,41,3.21996e-07
1483,35,1.38696e-06
1483,36,5.30039e-05
1483,37,0.000422083
1483,38,0.000659417
1483,39,0.000166241
1483,40,1.13513e-05
1483,41,3.48242e-07
1484,35,1.2818e-06
1484,36,5.05887e-05
1484,37,0.000412935
1484,38,0.00066285
1484,39,0.000171926
1484,40,1.20819e-05
1484,41,3.86513e-07
1485,35,1.13497e-06
1485,36,4.82666e-05
1485,37,0.00040381
1485,38,0.000666134
1485,39,0.000177719
1485,40,1.27698e-05
1485,41,4.17766e-07
1486,35,1.08632e-06
1486,36,4.60349e-05
1486,37,0.000394675
1486,38,0.000669214
1486,39,0.000183603
1486,40,1.35944e-05
1486,41,4.6141e-07
1487,35,1.07192e-06
1487,36,4.3901e-05
1487,37,0.000385627
1487,38,0.000671989
1487,39,0.000189673
1487,40,1.44507e-05
1487,41,4.9842e-07
1488,35,9.91534e-07
1488,36,4.18417e-05
1488,37,0.000376761
1488,38,0.000674365
1488,39,0.000195916
1488,40,1.53677e-05
1488,41,5.48236e-07
1489,35,9.04919e-07
1489,36,3.98649e-05
1489,37,0.00036787
1489,38,0.000676669
1489,39,0.000202139
1489,40,1.63176e-05
1489,41,6.01059e-07
1490,35,7.88186e-07
1490,36,3.79782e-05
1490,37,0.000359151
1490,38,0.000678628
1490,39,0.000208556
1490,40,1.72544e-05
1490,41,6.571e-07
1491,35,7.31452e-07
1491,36,3.61585e-05
1491,37,0.000350477
1491,38,0.000680361
1491,39,0.000214967
1491,40,1.83062e-05
1491,41,7.06585e-07
1492,35,6.57046e-07
1492,36,3.44139e-05
1492,37,0.000341854
1492,38,0.000681825
1492,39,0.00022152
1492,40,1.93976e-05
1492,41,7.99755e-07
1493,35,5.74832e-07
1493,36,3.27518e-05
1493,37,0.000333277
1493,38,0.00068315
1493,39,0.000228172
1493,40,2.06384e-05
1493,41,8.68432e-07
1494,35,5.34677e-07
1494,36,3.11495e-05
1494,37,0.000324861
1494,38,0.000684183
1494,39,0.000234894
1494,40,2.17835e-05
1494,41,9.12217e-07
1495,35,4.79634e-07
1495,36,2.9625e-05
1495,37,0.000316509
1495,38,0.000684904
1495,39,0.000241752
1495,40,2.30137e-05
1495,41,9.70687e-07
1496,35,5.2492e-07
1496,36,2.81656e-05
1496,37,0.000308335
1496,38,0.000685272
1496,39,0.000248663
1496,40,2.44322e-05
1496,41,1.03416e-06
1497,35,4.64701e-07
1497,36,2.67691e-05
1497,37,0.000300241
1497,38,0.000685377
1497,39,0.000255773
1497,40,2.57685e-05
1497,41,1.12298e-06
1498,35,4.35798e-07
1498,36,2.54431e-05
1498,37,0.000292211
1498,38,0.000685248
1498,39,0.000262904
1498,40,2.7227e-05
1498,41,1.22827e-06
1499,35,3.8295e-07
1499,36,2.41552e-05
1499,37,0.000284319
1499,38,0.000684866
1499,39,0.00027013
1499,40,2.87629e-05
1499,41,1.32971e-06
1500,35,3.75415e-07
1500,36,2.29341e-05
1500,37,0.000276528
1500,38,0.000684312
1500,39,0.000277469
1500,40,3.02783e-05
1500,41,1.42771e-06
1501,35,3.94649e-07
1501,36,2.17674e-05
1501,37,0.00026889
1501,38,0.000683405
1501,39,0.000284888
1501,40,3.19627e-05
1501,41,1.54269e-06
1502,35,3.36082e-07
1502,36,2.0663e-05
1502,37,0.000261307
1502,38,0.000682227
1502,39,0.000292372
1502,40,3.36504e-05
1502,41,1.66589e-06
1503,35,3.25791e-07
1503,36,1.96084e-05
1503,37,0.000253884
1503,38,0.000680781
1503,39,0.000299969
1503,40,3.54357e-05
1503,41,1.79783e-06
1504,35,2.71561e-07
1504,36,1.85818e-05
1504,37,0.000246611
1504,38,0.000678976
1504,39,0.000307686
1504,40,3.73503e-05
1504,41,1.9191e-06
1505,35,2.63688e-07
1505,36,1.76224e-05
1505,37,0.00023945
1505,38,0.000677046
1505,39,0.000315322
1505,40,3.94262e-05
1505,41,2.06954e-06
1506,35,2.6e-07
1506,36,1.67053e-05
1506,37,0.000232312
1506,38,0.000674793
1506,39,0.000323235
1506,40,4.15399e-05
1506,41,2.28051e-06
1507,35,3.02183e-07
1507,36,1.58276e-05
1507,37,0.000225399
1507,38,0.000672329
1507,39,0.000331029
1507,40,4.37676e-05
1507,41,2.4434e-06
1508,35,3e-07
1508,36,1.49729e-05
1508,37,0.000218582
1508,38,0.000669627
1508,39,0.000338955
1508,40,4.5998e-05
1508,41,2.65825e-06
1509,35,2.9e-07
1509,36,1.41811e-05
1509,37,0.000211883
1509,38,0.00066667
1509,39,0.000346968
1509,40,4.8387e-05
1509,41,2.85654e-06
1510,35,2.8e-07
1510,36,1.34402e-05
1510,37,0.000205315
1510,38,0.000663462
1510,39,0.000355005
1510,40,5.08978e-05
1510,41,3.03767e-06
1511,35,3.22075e-07
1511,36,1.27352e-05
1511,37,0.000198946
1511,38,0.000660046
1511,39,0.00036296
1511,40,5.35786e-05
1511,41,3.24317e-06
1512,35,3.3e-07
1512,36,1.20347e-05
1512,37,0.000192657
1512,38,0.000656245
1512,39,0.000371136
1512,40,5.63293e-05
1512,41,3.50321e-06
1513,35,2.93317e-07
1513,36,1.12909e-05
1513,37,0.000186536
1513,38,0.000652326
1513,39,0.00037924
1513,40,5.91392e-05
1513,41,3.7894e-06
1514,35,3.23196e-07
1514,36,1.06609e-05
1514,37,0.000180536
1514,38,0.00064822
1514,39,0.000387376
1514,40,6.20516e-05
1514,41,4.10203e-06
1515,35,2.60507e-07
1515,36,1.00709e-05
1515,37,0.000174644
1515,38,0.000643954
1515,39,0.000395556
1515,40,6.49516e-05
1515,41,4.42351e-06
1516,35,2.51679e-07
1516,36,9.51959e-06
1516,37,0.000168923
1516,38,0.00063932
1516,39,0.000403807
1516,40,6.80956e-05
1516,41,4.70428e-06
1517,35,2.0347e-07
1517,36,8.99581e-06
1517,37,0.00016334
1517,38,0.000634506
1517,39,0.000411963
1517,40,7.14007e-05
1517,41,5.0248e-06
1518,35,1.7e-07
1518,36,8.50833e-06
1518,37,0.000157806
1518,38,0.000629515
1518,39,0.000420204
1518,40,7.47616e-05
1518,41,5.46694e-06
1519,35,1.9e-07
1519,36,8.02599e-06
1519,37,0.00015246
1519,38,0.000624324
1519,39,0.000428427
1519,40,7.83961e-05
1519,41,5.86176e-06
1520,35,2.3e-07
1520,36,7.6028e-06
1520,37,0.000147263
1520,38,0.000618817
