step,depth,i
2737,29,0.000393139
2737,30,0.000368727
2737,31,1.81319e-06
2738,28,1.75018e-06
2738,29,0.000391958
2738,30,0.000380538
2738,31,1.95145e-06
2739,28,1.67396e-06
2739,29,0.000390683
2739,30,0.000392614
2739,31,2.15494e-06
2740,28,1.60068e-06
2740,29,0.000389343
2740,30,0.000405
2740,31,2.28487e-06
2741,28,1.49215e-06
2741,29,0.000387908
2741,30,0.000417655
2741,31,2.42278e-06
2742,28,1.4292e-06
2742,29,0.000386368
2742,30,0.000430664
2742,31,2.58744e-06
2743,28,1.3487e-06
2743,29,0.000384753
2743,30,0.00044393
2743,31,2.75016e-06
2744,28,1.28055e-06
2744,29,0.000383052
2744,30,0.000457532
2744,31,2.94182e-06
2745,28,1.21468e-06
2745,29,0.000381264
2745,30,0.000471453
2745,31,3.12316e-06
2746,28,1.16102e-06
2746,29,0.000379411
2746,30,0.000485634
2746,31,3.31393e-06
2747,28,1.11948e-06
2747,29,0.00037746
2747,30,0.000500166
2747,31,3.49444e-06
2748,28,1.11999e-06
2748,29,0.000375394
2748,30,0.000515019
2748,31,3.70477e-06
2749,28,1.05248e-06
2749,29,0.000373271
2749,30,0.000530154
2749,31,3.93536e-06
2750,28,9.96877e-07
2750,29,0.000371062
2750,30,0.00054563
2750,31,4.18704e-06
2751,28,9.43121e-07
2751,29,0.000368757
2751,30,0.000561445
2751,31,4.44992e-06
2752,28,8.81144e-07
2752,29,0.000366366
2752,30,0.000577559
2752,31,4.71028e-06
2753,28,8.60882e-07
2753,29,0.000363879
2753,30,0.000593952
2753,31,4.99374e-06
2754,28,8.32275e-07
2754,29,0.000361307
2754,30,0.000610639
2754,31,5.31136e-06
2755,28,7.85264e-07
2755,29,0.00035866
2755,30,0.000627636
2755,31,5.61491e-06
2756,28,7.49791e-07
2756,29,0.000355939
2756,30,0.000644891
2756,31,5.93343e-06
2757,28,7.35801e-07
2757,29,0.000353124
2757,30,0.000662487
2757,31,6.25745e-06
2758,28,7.2324e-07
2758,29,0.000350226
2758,30,0.000680331
2758,31,6.63715e-06
2759,28,7.02056e-07
2759,29,0.000347247
2759,30,0.000698506
2759,31,7.00499e-06
2760,28,6.82199e-07
2760,29,0.000344175
2760,30,0.000716936
2760,31,7.40032e-06
2761,28,6.63619e-07
2761,29,0.000341024
2761,30,0.000735643
2761,31,7.81452e-06
2762,28,6.30347e-07
2762,29,0.000337813
2762,30,0.000754571
2762,31,8.24809e-06
2763,28,5.70106e-07
2763,29,0.000334513
2763,30,0.000773799
2763,31,8.71179e-06
2764,28,5.35083e-07
2764,29,0.000331147
2764,30,0.000793211
2764,31,9.20692e-06
2765,28,5.21157e-07
2765,29,0.000327695
2765,30,0.000812884
2765,31,9.70472e-06
2766,28,5.08287e-07
2766,29,0.000324169
2766,30,0.000832767
2766,31,1.0235e-05
2767,28,5.06434e-07
2767,29,0.000320559
2767,30,0.000852828
2767,31,1.08292e-05
2768,28,4.55557e-07
2768,29,0.000316899
2768,30,0.000873084
2768,31,1.14299e-05
2769,28,4.15621e-07
2769,29,0.000313159
2769,30,0.000893551
2769,31,1.20375e-05
2770,28,3.66588e-07
2770,29,0.000309362
2770,30,0.000914154
2770,31,1.26916e-05
2771,28,3.48423e-07
2771,29,0.000305508
2771,30,0.000934918
2771,31,1.33543e-05
2772,28,3.31092e-07
2772,29,0.000301571
2772,30,0.000955827
2772,31,1.40552e-05
2773,28,3.04563e-07
2773,29,0.000297582
2773,30,0.000976834
2773,31,1.4796e-05
2774,28,2.78804e-07
2774,29,0.000293543
2774,30,0.00099792
2774,31,1.55777e-05
2775,28,2.63784e-07
2775,29,0.000289427
2775,30,0.00101914
2775,31,1.63618e-05
2776,28,2.49473e-07
2776,29,0.000285256
2776,30,0.00104038
2776,31,1.7208e-05
2777,28,2.35844e-07
2777,29,0.000281043
2777,30,0.00106168
2777,31,1.80687e-05
2778,28,2.22867e-07
2778,29,0.000276791
2778,30,0.00108295
2778,31,1.89939e-05
2779,28,2.10517e-07
2779,29,0.00027248
2779,30,0.00110428
2779,31,1.9906e-05
2780,28,1.98768e-07
2780,29,0.000268126
2780,30,0.00112558
2780,31,2.08535e-05
2781,28,1.87594e-07
2781,29,0.00026374
2781,30,0.00114677
2781,31,2.18875e-05
2782,28,1.76972e-07
2782,29,0.000259305
2782,30,0.00116789
2782,31,2.29606e-05
2783,28,1.66879e-07
2783,29,0.000254824
2783,30,0.00118898
2783,31,2.40238e-05
2784,28,1.57291e-07
2784,29,0.000250321
2784,30,0.00120986
2784,31,2.51861e-05
2785,28,1.48189e-07
2785,29,0.000245799
2785,30,0.00123063
2785,31,2.63409e-05
2786,28,1.39549e-07
2786,29,0.00024124
2786,30,0.00125122
2786,31,2.75469e-05
2787,28,1.31354e-07
2787,29,0.000236669
2787,30,0.00127156
2787,31,2.88154e-05
2788,28,1.23582e-07
2788,29,0.000232057
2788,30,0.00129168
2788,31,3.01482e-05
2789,28,1.16216e-07
2789,29,0.00022744
2789,30,0.00131155
2789,31,3.14867e-05
2790,28,1.09237e-07
2790,29,0.000222819
2790,30,0.00133111
2790,31,3.288e-05
2791,28,1.02628e-07
2791,29,0.000218161
2791,30,0.00135037
2791,31,3.42992e-05
2792,28,7e-08
2792,29,0.000213519
2792,30,0.00136923
2792,31,3.5814e-05
2793,28,8e-08
2793,29,0.000208884
2793,30,0.00138772
2793,31,3.73771e-05
2794,28,5e-08
2794,29,0.000204221
2794,30,0.00140577
2794,31,3.90094e-05
2795,28,4e-08
2795,29,0.000199543
2795,30,0.00142342
2795,31,4.06421e-05
2796,28,4e-08
2796,29,0.000194913
2796,30,0.0014406
2796,31,4.23241e-05
2797,28,3e-08
2797,29,0.000190284
2797,30,0.00145729
2797,31,4.40553e-05
2798,28,5e-08
2798,29,0.000185691
2798,30,0.00147343
2798,31,4.58463e-05
2799,28,3e-08
2799,29,0.000181076
2799,30,0.00148901
2799,31,4.76977e-05
2800,29,0.000176534
2800,30,0.00150402
2800,31,4.958e-05
2801,29,0.000171997
2801,30,0.00151842
2801,31,5.15129e-05
2802,29,0.000167509
2802,30,0.00153219
2802,31,5.34964e-05
2803,29,0.000163033
2803,30,0.00154528
2803,31,5.55404e-05
2804,29,0.000158582
2804,30,0.0015577
2804,31,5.76155e-05
2805,29,0.00015419
2805,30,0.00156941
2805,31,5.97304e-05
2806,29,0.00014983
2806,30,0.00158038
2806,31,6.19145e-05
2807,29,0.000145514
2807,30,0.00159058
2807,31,6.41786e-05
2808,29,0.000141246
2808,30,0.0016
2808,31,6.64929e-05
2809,29,0.000137038
2809,30,0.00160865
2809,31,6.8827e-05
2810,29,0.000132874
2810,30,0.00161648
2810,31,7.12293e-05
2811,29,0.000128775
2811,30,0.00162348
2811,31,7.36701e-05
2812,29,0.000124735
2812,30,0.00162967
2812,31,7.61387e-05
2813,29,0.000120755
2813,30,0.00163497
2813,31,7.86937e-05
2814,29,0.000116828
2814,30,0.00163943
2814,31,8.12753e-05
2815,29,0.000112948
2815,30,0.00164305
2815,31,8.38823e-05
2816,29,0.000109169
2816,30,0.00164575
2816,31,8.65626e-05
2817,29,0.000105427
2817,30,0.00164755
2817,31,8.92961e-05
2817,32,1e-08
2818,29,0.000101766
2818,30,0.00164849
2818,31,9.20518e-05
2818,32,1e-08
2819,29,9.81676e-05
2819,30,0.00164855
2819,31,9.48177e-05
2819,32,3e-08
2820,29,9.46815e-05
2820,30,0.00164775
2820,31,9.76223e-05
2820,32,2e-08
2821,29,9.12201e-05
2821,30,0.00164602
2821,31,0.000100494
2821,32,3e-08
2822,29,8.78442e-05
2822,30,0.00164337
2822,31,0.000103442
2822,32,1e-08
2823,29,8.45749e-05
2823,30,0.00163989
2823,31,0.000106366
2823,32,1e-08
2824,29,8.13725e-05
2824,30,0.00163555
2824,31,0.000109323
2824,32,2e-08
2825,29,7.82582e-05
2825,30,0.00163033
2825,31,0.000112311
2825,32,3e-08
2826,29,7.52119e-05
2826,30,0.00162423
2826,31,0.000115369
2826,32,6e-08
2827,29,7.22545e-05
2827,30,0.00161726
2827,31,0.000118466
2827,32,8e-08
2828,29,6.93758e-05
2828,30,0.00160948
2828,31,0.00012158
2828,32,1.3e-07
2829,29,6.65657e-05
2829,30,0.00160096
2829,31,0.000124669
2829,32,1.6e-07
2830,29,6.38448e-05
2830,30,0.00159159
2830,31,0.000127811
2830,32,1.55766e-07
2831,29,6.12024e-05
2831,30,0.00158142
2831,31,0.000131014
2831,32,1.42302e-07
2832,29,5.86381e-05
2832,30,0.00157054
2832,31,0.000134197
2832,32,1.39118e-07
2833,29,5.61516e-05
2833,30,0.00155889
2833,31,0.000137428
2833,32,1.46224e-07
2834,29,5.37423e-05
2834,30,0.00154652
2834,31,0.000140685
2834,32,1.53629e-07
2835,29,5.14095e-05
2835,30,0.00153349
2835,31,0.000143927
2835,32,1.61341e-07
2836,29,4.91525e-05
2836,30,0.0015198
2836,31,0.000147181
2836,32,1.6937e-07
2837,29,4.69705e-05
2837,30,0.00150549
2837,31,0.000150405
2837,32,1.87726e-07
2838,29,4.48624e-05
2838,30,0.00149057
2838,31,0.000153657
2838,32,1.96418e-07
2839,29,4.28273e-05
2839,30,0.00147502
2839,31,0.000156945
2839,32,1.95456e-07
2840,29,4.0864e-05
2840,30,0.00145893
2840,31,0.000160228
2840,32,2.0485e-07
2841,29,3.89713e-05
2841,30,0.0014423
2841,31,0.000163504
2841,32,2.24611e-07
2842,29,3.7148e-05
2842,30,0.0014252
2842,31,0.000166769
2842,32,2.3522e-07
2843,29,3.53927e-05
2843,30,0.00140764
2843,31,0.000169993
2843,32,2.56234e-07
2844,29,3.37041e-05
2844,30,0.0013896
2844,31,0.000173263
2844,32,2.67665e-07
2845,29,3.20807e-05
2845,30,0.00137114
2845,31,0.000176528
2845,32,2.79983e-07
2846,29,3.05212e-05
2846,30,0.00135229
2846,31,0.000179797
2846,32,2.92758e-07
2847,29,2.90238e-05
2847,30,0.0013331
2847,31,0.000183047
2847,32,3.06001e-07
2848,29,2.75872e-05
2848,30,0.00131358
2848,31,0.000186288
2848,32,3.19725e-07
2849,29,2.62097e-05
2849,30,0.00129377
2849,31,0.000189487
2849,32,3.43942e-07
2850,29,2.48898e-05
2850,30,0.00127366
2850,31,0.000192723
2850,32,3.68666e-07
2851,29,2.36258e-05
2851,30,0.00125334
2851,31,0.000195914
2851,32,3.83908e-07
2852,29,2.24161e-05
2852,30,0.00123281
2852,31,0.000199078
2852,32,3.89684e-07
2853,29,2.12592e-05
2853,30,0.00121212
2853,31,0.000202195
2853,32,4.16005e-07
2854,29,2.01533e-05
2854,30,0.00119127
2854,31,0.000205292
2854,32,4.22886e-07
2855,29,1.90969e-05
2855,30,0.00117026
2855,31,0.000208408
2855,32,4.40763e-07
2856,29,1.80883e-05
2856,30,0.00114915
2856,31,0.000211503
2856,32,4.59243e-07
2857,29,1.71259e-05
2857,30,0.00112795
2857,31,0.000214564
2857,32,4.88339e-07
2858,29,1.62082e-05
2858,30,0.0011067
2858,31,0.000217611
2858,32,5.0848e-07
2859,29,1.53335e-05
2859,30,0.00108543
2859,31,0.000220623
2859,32,5.29282e-07
2860,29,1.45003e-05
2860,30,0.00106417
2860,31,0.000223578
2860,32,5.60761e-07
2861,29,1.37071e-05
2861,30,0.0010429
2861,31,0.000226545
2861,32,5.83335e-07
2862,29,1.29523e-05
2862,30,0.00102166
2862,31,0.000229474
2862,32,6.16631e-07
2863,29,1.22345e-05
2863,30,0.00100049
2863,31,0.000232374
2863,32,6.41064e-07
2864,29,1.15521e-05
2864,30,0.000979404
2864,31,0.000235223
2864,32,6.76266e-07
2865,29,1.09039e-05
2865,30,0.000958417
2865,31,0.000238051
2865,32,7.12256e-07
2866,29,1.02883e-05
2866,30,0.000937544
2866,31,0.000240858
2866,32,7.39051e-07
2867,29,9.70408e-06
2867,30,0.000916792
2867,31,0.000243622
2867,32,7.56672e-07
2868,29,9.14984e-06
2868,30,0.000896177
2868,31,0.000246362
2868,32,7.95518e-07
2869,29,8.6243e-06
2869,30,0.000875727
2869,31,0.00024907
2869,32,8.45238e-07
2870,29,8.12621e-06
2870,30,0.000855546
2870,31,0.000251733
2870,32,9.0623e-07
2871,29,7.65436e-06
2871,30,0.000835513
2871,31,0.000254331
2871,32,9.28148e-07
2872,29,7.20756e-06
2872,30,0.000815655
2872,31,0.000256913
2872,32,9.81014e-07
2873,29,6.78467e-06
2873,30,0.000796013
2873,31,0.000259449
2873,32,1.06522e-06
2874,29,6.38458e-06
2874,30,0.000776629
2874,31,0.00026194
2874,32,1.10522e-06
2875,29,6.00622e-06
2875,30,0.000757453
2875,31,0.000264414
2875,32,1.15644e-06
2876,29,5.64857e-06
2876,30,0.000738515
2876,31,0.000266851
2876,32,1.2194e-06
2877,29,5.31062e-06
2877,30,0.000719823
2877,31,0.000269261
2877,32,1.2845e-06
2878,29,4.99143e-06
2878,30,0.000701426
2878,31,0.000271613
2878,32,1.34168e-06
2879,29,4.69006e-06
2879,30,0.000683281
2879,31,0.000273938
2879,32,1.41076e-06
2880,29,4.40564e-06
2880,30,0.000665415
2880,31,0.000276226
2880,32,1.47179e-06
2881,29,4.13731e-06
2881,30,0.000647842
2881,31,0.000278485
2881,32,1.5247e-06
2882,29,3.88425e-06
2882,30,0.000630579
2882,31,0.000280676
2882,32,1.57921e-06
2883,29,3.64569e-06
2883,30,0.000613599
2883,31,0.00028283
2883,32,1.65568e-06
2884,29,3.42087e-06
2884,30,0.000596937
2884,31,0.000284925
2884,32,1.7243e-06
2885,29,3.20908e-06
2885,30,0.000580554
2885,31,0.000287013
2885,32,1.80511e-06
2886,29,3.00963e-06
2886,30,0.000564484
2886,31,0.000289052
2886,32,1.87817e-06
2887,29,2.82186e-06
2887,30,0.00054871
2887,31,0.000291053
2887,32,1.95356e-06
2888,29,2.64515e-06
2888,30,0.000533233
2888,31,0.000293026
2888,32,2.01121e-06
2889,29,2.4789e-06
2889,30,0.000518056
2889,31,0.000294961
2889,32,2.09085e-06
2890,29,2.32255e-06
2890,30,0.000503177
2890,31,0.000296858
2890,32,2.18286e-06
2891,29,2.17554e-06
2891,30,0.000488647
2891,31,0.000298708
2891,32,2.26764e-06
2892,29,2.03736e-06
2892,30,0.000474405
2892,31,0.000300529
2892,32,2.35458e-06
2893,29,1.90753e-06
2893,30,0.0004605
2893,31,0.000302294
2893,32,2.47376e-06
2894,29,1.78556e-06
2894,30,0.000446881
2894,31,0.000304031
2894,32,2.63555e-06
2895,29,1.67103e-06
2895,30,0.000433567
2895,31,0.00030571
2895,32,2.73369e-06
2896,29,1.56351e-06
2896,30,0.000420556
2896,31,0.000307382
2896,32,2.83522e-06
2897,29,1.46259e-06
2897,30,0.000407866
2897,31,0.000308988
2897,32,2.94967e-06
2898,29,1.36789e-06
2898,30,0.000395474
2898,31,0.000310577
2898,32,3.04744e-06
2899,29,1.27906e-06
2899,30,0.000383378
2899,31,0.000312119
2899,32,3.15798e-06
2900,29,1.19576e-06
2900,30,0.000371565
2900,31,0.000313635
2900,32,3.27167e-06
2901,29,1.11766e-06
2901,30,0.000360051
2901,31,0.000315114
2901,32,3.37858e-06
2902,29,1.04445e-06
2902,30,0.000348824
2902,31,0.000316548
2902,32,3.49849e-06
2903,29,9.75846e-07
2903,30,0.00033788
2903,31,0.000317936
2903,32,3.63179e-06
2904,29,9.11574e-07
2904,30,0.000327205
2904,31,0.000319298
2904,32,3.78855e-06
2905,29,8.51374e-07
2905,30,0.000316815
2905,31,0.000320614
2905,32,3.94897e-06
2906,29,7.95002e-07
2906,30,0.000306687
2906,31,0.000321916
2906,32,4.06345e-06
2907,29,7.42226e-07
2907,30,0.000296836
2907,31,0.000323162
2907,32,4.1918e-06
2908,29,6.92828e-07
2908,30,0.000287239
2908,31,0.000324384
2908,32,4.34452e-06
2909,29,6.46602e-07
2909,30,0.0002779
2909,31,0.000325571
2909,32,4.49163e-06
2910,29,6.03354e-07
2910,30,0.000268826
2910,31,0.000326724
2910,32,4.64323e-06
2911,29,5.62901e-07
2911,30,0.000260011
2911,31,0.000327823
2911,32,4.79902e-06
2912,29,5.2507e-07
2912,30,0.000251432
2912,31,0.000328918
2912,32,4.95911e-06
2913,29,4.89699e-07
2913,30,0.000243093
2913,31,0.00032996
2913,32,5.11332e-06
2914,29,4.56634e-07
2914,30,0.00023498
2914,31,0.000330987
2914,32,5.28204e-06
2915,29,4.25732e-07
2915,30,0.000227109
2915,31,0.000331962
2915,32,5.47548e-06
2916,29,3.96857e-07
2916,30,0.000219464
2916,31,0.000332903
2916,32,5.68406e-06
2917,29,3.6988e-07
2917,30,0.000212042
2917,31,0.000333812
2917,32,5.87791e-06
2918,29,3.44683e-07
2918,30,0.000204846
2918,31,0.000334678
2918,32,6.07727e-06
2919,29,3.11274e-07
2919,30,0.000197853
2919,31,0.000335532
2919,32,6.25206e-06
2920,29,3.05766e-07
2920,30,0.000191068
2920,31,0.000336354
2920,32,6.45213e-06
2921,29,2.81315e-07
2921,30,0.000184496
2921,31,0.000337124
2921,32,6.65771e-06
2922,29,2.5785e-07
2922,30,0.000178112
2922,31,0.000337872
2922,32,6.87924e-06
2923,29,2.65307e-07
2923,30,0.000171922
2923,31,0.000338598
2923,32,7.09685e-06
2924,29,2.13625e-07
2924,30,0.000165931
2924,31,0.000339273
2924,32,7.34042e-06
2925,29,2.12746e-07
2925,30,0.000160125
2925,31,0.000339927
2925,32,7.57011e-06
2926,29,1.92617e-07
2926,30,0.000154489
2926,31,0.00034054
2926,32,7.80568e-06
2927,29,1.53189e-07
2927,30,0.000149029
2927,31,0.000341132
2927,32,8.0578e-06
2928,29,1.54413e-07
2928,30,0.00014374
2928,31,0.000341703
2928,32,8.29689e-06
2929,29,1.26247e-07
2929,30,0.00013865
2929,31,0.000342214
2929,32,8.5926e-06
2930,29,1.8e-07
2930,30,0.00013369
2930,31,0.000342724
2930,32,8.83564e-06
2931,29,1.39253e-07
2931,30,0.000128899
2931,31,0.000343185
2931,32,9.10564e-06
2932,29,1.29258e-07
2932,30,0.000124262
2932,31,0.000343635
2932,32,9.38316e-06
2933,29,1.19963e-07
2933,30,0.000119764
2933,31,0.000344066
2933,32,9.69773e-06
2934,29,1.1132e-07
2934,30,0.000115423
2934,31,0.000344447
2934,32,9.99952e-06
2935,29,1.03285e-07
2935,30,0.000111234
2935,31,0.000344808
2935,32,1.03087e-05
2936,29,8e-08
2936,30,0.000107162
2936,31,0.00034514
2936,32,1.05958e-05
2937,29,4e-08
2937,30,0.000103225
2937,31,0.000345423
2937,32,1.09011e-05
2938,29,4e-08
2938,30,9.94285e-05
2938,31,0.000345667
2938,32,1.12253e-05
2939,29,1e-08
2939,30,9.57488e-05
2939,31,0.000345922
2939,32,1.15482e-05
2940,29,1e-08
2940,30,9.22026e-05
2940,31,0.000346108
2940,32,1.19394e-05
2941,30,8.87466e-05
2941,31,0.000346306
2941,32,1.22899e-05
2942,30,8.53995e-05
2942,31,0.000346455
2942,32,1.26792e-05
2943,30,8.21652e-05
2943,31,0.000346575
2943,32,1.30614e-05
2944,30,7.90705e-05
2944,31,0.000346688
2944,32,1.34335e-05
2945,30,7.60722e-05
2945,31,0.000346772
2945,32,1.38151e-05
2946,30,7.31969e-05
2946,31,0.000346819
2946,32,1.42166e-05
2947,30,7.04217e-05
2947,31,0.000346827
2947,32,1.46384e-05
2948,30,6.77634e-05
2948,31,0.000346818
2948,32,1.50612e-05
2949,30,6.51891e-05
2949,31,0.000346751
2949,32,1.55148e-05
2950,30,6.27056e-05
2950,31,0.000346686
2950,32,1.59604e-05
2951,30,6.02603e-05
2951,31,0.000346595
2951,32,1.64174e-05
2952,30,5.79605e-05
2952,31,0.000346486
2952,32,1.68761e-05
2953,30,5.56936e-05
2953,31,0.000346339
2953,32,1.73565e-05
2954,30,5.35169e-05
2954,31,0.000346146
2954,32,1.7859e-05
2955,30,5.14574e-05
2955,31,0.000345936
2955,32,1.83643e-05
2956,30,4.94728e-05
2956,31,0.000345699
2956,32,1.88823e-05
2957,30,4.75605e-05
2957,31,0.000345416
2957,32,1.94336e-05
2958,30,4.56946e-05
2958,31,0.000345117
2958,32,1.99888e-05
2959,30,4.38965e-05
2959,31,0.000344811
2959,32,2.05381e-05
2960,30,4.21448e-05
2960,31,0.000344459
2960,32,2.11212e-05
2961,30,4.04392e-05
2961,31,0.000344101
2961,32,2.16989e-05
2962,30,3.8815e-05
2962,31,0.000343697
2962,32,2.23111e-05
2963,30,3.72799e-05
2963,31,0.000343278
2963,32,2.29286e-05
2964,30,3.57721e-05
2964,31,0.000342833
2964,32,2.35617e-05
2965,30,3.43297e-05
2965,31,0.000342353
2965,32,2.42205e-05
2966,30,3.29506e-05
2966,31,0.000341857
2966,32,2.48859e-05
2967,30,3.16233e-05
2967,31,0.000341346
2967,32,2.55578e-05
2968,30,3.03458e-05
2968,31,0.00034079
2968,32,2.62663e-05
2969,30,2.91165e-05
2969,31,0.00034022
2969,32,2.69825e-05
2970,30,2.79338e-05
2970,31,0.000339614
2970,32,2.77263e-05
2971,30,2.67959e-05
2971,31,0.000338994
2971,32,2.84785e-05
2972,30,2.57014e-05
2972,31,0.000338359
2972,32,2.92392e-05
2973,30,2.46487e-05
2973,31,0.00033768
2973,32,3.00385e-05
2974,30,2.36363e-05
2974,31,0.000336977
2974,32,3.08574e-05
2975,30,2.2663e-05
2975,31,0.00033624
2975,32,3.17063e-05
2976,30,2.17271e-05
2976,31,0.000335489
2976,32,3.2566e-05
2977,30,2.08276e-05
2977,31,0.000334714
2977,32,3.34467e-05
2978,30,1.99629e-05
2978,31,0.000333925
2978,32,3.43388e-05
2979,30,1.9132e-05
2979,31,0.000333104
2979,32,3.52625e-05
2980,30,1.83335e-05
2980,31,0.000332259
2980,32,3.62085e-05
2981,30,1.75663e-05
2981,31,0.000331381
2981,32,3.71873e-05
2982,30,1.68294e-05
2982,31,0.0003305
2982,32,3.81698e-05
2983,30,1.61215e-05
2983,31,0.000329586
2983,32,3.9186e-05
2984,30,1.54416e-05
2984,31,0.00032866
2984,32,4.02166e-05
2985,30,1.47886e-05
2985,31,0.000327711
2985,32,4.12718e-05
2986,30,1.41617e-05
2986,31,0.00032674
2986,32,4.23523e-05
2987,30,1.35598e-05
2987,31,0.000325737
2987,32,4.34684e-05
2988,30,1.29821e-05
2988,31,0.000324722
2988,32,4.46011e-05
2989,30,1.24275e-05
2989,31,0.000323676
2989,32,4.57707e-05
2990,30,1.18953e-05
2990,31,0.000322618
2990,32,4.6958e-05
2991,30,1.13845e-05
2991,31,0.000321548
2991,32,4.81633e-05
2992,30,1.08945e-05
2992,31,0.000320447
2992,32,4.9407e-05
2993,30,1.04244e-05
2993,31,0.000319336
2993,32,5.067e-05
2994,30,9.97344e-06
2994,31,0.000318193
2994,32,5.19726e-05
2995,30,9.54091e-06
2995,31,0.00031704
2995,32,5.32958e-05
2996,30,9.12611e-06
2996,31,0.000315866
2996,32,5.46498e-05
2997,30,8.72836e-06
2997,31,0.000314662
2997,32,5.60455e-05
2998,30,8.34701e-06
2998,31,0.000313448
2998,32,5.74636e-05
2999,30,7.98141e-06
2999,31,0.000312204
2999,32,5.89247e-05
3000,30,7.63097e-06
3000,31,0.000310941
3000,32,6.04196e-05
3001,30,7.2951e-06
3001,31,0.000309648
3001,32,6.19591e-05
3002,30,6.97322e-06
3002,31,0.000308356
3002,32,6.35143e-05
3003,30,6.6648e-06
3003,31,0.000307045
3003,32,6.51053e-05
3004,30,6.36929e-06
3004,31,0.000305695
3004,32,6.67528e-05
3005,30,6.08621e-06
3005,31,0.000304337
3005,32,6.8428e-05
3006,30,5.81505e-06
3006,31,0.00030295
3006,32,7.01516e-05
3007,30,5.55535e-06
3007,31,0.000301566
3007,32,7.18946e-05
3008,30,5.30664e-06
3008,31,0.000300143
3008,32,7.36972e-05
3009,30,5.0685e-06
3009,31,0.000298723
3009,32,7.55208e-05
3010,30,4.8405e-06
3010,31,0.000297265
3010,32,7.74057e-05
3011,30,4.62224e-06
3011,31,0.0002958
3011,32,7.93232e-05
3012,30,4.41331e-06
3012,31,0.000294328
3012,32,8.1274e-05
3013,30,4.21336e-06
3013,31,0.000292839
3013,32,8.32686e-05
3014,30,4.02201e-06
3014,31,0.000291313
3014,32,8.53279e-05
3015,30,3.83891e-06
3015,31,0.000289771
3015,32,8.74333e-05
3016,30,3.66373e-06
3016,31,0.000288214
3016,32,8.95856e-05
3017,30,3.49615e-06
3017,31,0.00028665
3017,32,9.17758e-05
3018,30,3.33586e-06
3018,31,0.000285061
3018,32,9.40245e-05
3019,30,3.18255e-06
3019,31,0.000283476
3019,32,9.63029e-05
3020,30,3.03594e-06
3020,31,0.000281857
3020,32,9.86514e-05
3021,30,2.89576e-06
3021,31,0.000280222
3021,32,0.000101052
3022,30,2.76173e-06
3022,31,0.000278583
3022,32,0.000103495
3023,30,2.59874e-06
3023,31,0.00027693
3023,32,0.000105981
3023,33,1e-08
3024,30,2.46131e-06
3024,31,0.000275252
3024,32,0.000108531
3024,33,3e-08
3025,30,2.34906e-06
3025,31,0.00027357
3025,32,0.000111127
3025,33,5e-08
3026,30,2.22174e-06
3026,31,0.000271865
3026,32,0.000113789
3026,33,8e-08
3027,30,2.10917e-06
3027,31,0.000270157
3027,32,0.000116498
3027,33,1.3e-07
3028,30,2.01114e-06
3028,31,0.000268435
3028,32,0.000119275
3028,33,9e-08
3029,30,1.91746e-06
3029,31,0.00026669
3029,32,0.000122112
3029,33,9e-08
3030,30,1.82796e-06
3030,31,0.000264933
3030,32,0.000125009
3030,33,1e-07
3031,30,1.76244e-06
3031,31,0.000263173
3031,32,0.000127958
3031,33,8e-08
3032,30,1.67076e-06
3032,31,0.000261401
3032,32,0.00013097
3032,33,1.2e-07
3033,30,1.59274e-06
3033,31,0.000259618
3033,32,0.000134045
3033,33,1.9e-07
3034,30,1.51822e-06
3034,31,0.000257822
3034,32,0.000137175
3034,33,1.8e-07
3035,30,1.42707e-06
3035,31,0.000256025
3035,32,0.000140371
3035,33,1.9e-07
3036,30,1.35913e-06
3036,31,0.000254217
3036,32,0.000143623
3036,33,2e-07
3037,30,1.29426e-06
3037,31,0.000252398
3037,32,0.000146954
3037,33,2.5e-07
3038,30,1.23235e-06
3038,31,0.000250558
3038,32,0.000150362
3038,33,2.9482e-07
3039,30,1.17325e-06
3039,31,0.000248697
3039,32,0.000153852
3039,33,3.3811e-07
3040,30,1.11685e-06
3040,31,0.000246847
3040,32,0.000157393
3040,33,3.62124e-07
3041,30,1.06303e-06
3041,31,0.000244986
3041,32,0.000160996
3041,33,3.77535e-07
3042,30,1.01168e-06
3042,31,0.000243096
3042,32,0.000164712
3042,33,3.64859e-07
3043,30,9.62694e-07
3043,31,0.000241206
3043,32,0.000168484
3043,33,4.0313e-07
3044,30,9.15963e-07
3044,31,0.000239317
3044,32,0.000172322
3044,33,4.73031e-07
3045,30,8.71392e-07
3045,31,0.000237409
3045,32,0.000176246
3045,33,5.34656e-07
3046,30,8.28885e-07
3046,31,0.000235502
3046,32,0.000180229
3046,33,5.47472e-07
3047,30,7.88352e-07
3047,31,0.000233577
3047,32,0.000184321
3047,33,5.61545e-07
3048,30,7.49706e-07
3048,31,0.000231644
3048,32,0.000188484
3048,33,7.26942e-07
3049,30,7.12864e-07
3049,31,0.000229713
3049,32,0.000192718
3049,33,7.74074e-07
3050,30,6.77745e-07
3050,31,0.000227754
3050,32,0.000197055
3050,33,8.23779e-07
3051,30,6.44273e-07
3051,31,0.000225797
3051,32,0.000201467
3051,33,8.75867e-07
3052,30,6.12375e-07
3052,31,0.000223844
3052,32,0.000205963
3052,33,9.20456e-07
3053,30,5.8198e-07
3053,31,0.000221874
3053,32,0.000210555
3053,33,9.67376e-07
3054,30,5.53021e-07
