id,parent_id,depth,creation_step,i,r,is_infected
721,641,40,1480,0,0.000130252,0
722,662,40,1483,0,1.795e-05,0
723,650,40,1484,0,7.22477e-05,0
724,651,40,1485,0,0.000219243,0
725,683,40,1486,0,9.9716e-05,0
726,638,39,1487,0,1.3664e-08,0
727,671,40,1487,0,6.62372e-05,0
728,678,41,1487,0,0.00179484,0
729,646,40,1488,0,5.05376e-05,0
730,664,40,1488,0,6.10633e-05,0
731,678,41,1488,0,0.00125534,0
732,662,40,1492,0,0.000187809,0
733,673,40,1492,0,3.18128e-07,0
734,671,40,1493,0,6.83902e-05,0
735,688,41,1493,0,0.00104671,0
736,670,40,1494,0,0.000135238,0
737,646,40,1497,0,3.12538e-05,0
738,672,40,1497,0,8.97007e-06,0
739,670,40,1500,0,1.92422e-05,0
740,640,40,1502,0,2.83882e-05,0
741,688,41,1502,0,0.0012731,0
742,651,40,1504,0,6.25483e-05,0
743,704,41,1505,0,0.000126114,0
744,673,40,1506,0,7.58192e-05,0
745,652,40,1507,0,7.98312e-05,0
746,602,39,1509,0,6.3845e-08,0
747,664,40,1510,0,3.25751e-05,0
748,689,41,1512,0,0.00108037,0
749,681,40,1515,0,2.29827e-07,0
750,677,40,1516,0,1.34282e-05,0
751,704,41,1517,0,0.000899518,0
752,667,40,1518,0,2.52281e-05,0
753,711,42,1519,3.32958e-07,0.0239748,1
754,680,40,1521,0,5.19489e-07,0
755,672,40,1522,0,2.77918e-05,0
756,661,40,1523,0,5.81745e-07,0
757,711,42,1524,7e-08,0.00643697,1
758,680,40,1526,0,3.0741e-06,0
759,681,40,1526,0,5.36502e-06,0
760,713,42,1526,1.21163e-07,0.00843911,1
761,714,41,1526,0,7.60385e-05,0
762,714,41,1527,0,4.63969e-05,0
763,667,40,1528,0,1.37107e-05,0
764,674,40,1528,0,1.78494e-05,0
765,677,40,1528,0,1.31848e-05,0
766,640,40,1530,0,1.83284e-05,0
767,710,41,1531,0,4.37879e-05,0
768,652,40,1532,0,6.93381e-06,0
769,665,40,1532,0,2.86206e-06,0
770,695,41,1532,0,1.98519e-05,0
771,665,40,1533,0,7.96441e-06,0
772,713,42,1533,1.16322e-07,0.00813989,1
773,660,40,1536,0,3.27985e-08,0
774,668,40,1536,0,2.33848e-08,0
775,660,40,1537,0,1.89825e-05,0
776,689,41,1537,0,0.000277332,0
777,708,41,1540,0,1.41496e-05,0
778,709,41,1540,0,1.61258e-05,0
779,668,40,1542,0,4.35453e-06,0
780,674,40,1542,0,4.66929e-09,0
781,692,41,1544,0,1.72686e-05,0
782,719,41,1544,0,5.52842e-05,0
783,656,40,1546,0,3.18126e-07,0
784,708,41,1546,0,4.51138e-05,0
785,661,40,1547,0,1.67485e-06,0
786,695,41,1549,0,6.72454e-05,0
787,710,41,1551,0,9.91573e-06,0
788,709,41,1553,0,1.55265e-05,0
789,724,41,1554,0,2.14817e-07,0
790,753,43,1557,7.05368e-06,0.00878507,1
791,692,41,1562,0,4.21428e-05,0
792,732,41,1562,0,4.15546e-07,0
793,719,41,1564,0,5.50944e-05,0
794,751,42,1565,0,0.000126878,0
795,753,43,1566,1.14383e-05,0.0144492,1
796,731,42,1567,0,0.000425434,0
797,732,41,1567,0,4.62028e-05,0
798,728,42,1568,0,0.000176865,0
799,735,42,1568,0,9.83004e-05,0
800,736,41,1571,0,1.51579e-05,0
801,748,42,1571,0,5.28495e-05,0
802,731,42,1572,0,0.000103973,0
803,735,42,1574,0,6.23256e-05,0
804,741,42,1575,0,7.66633e-05,0
805,760,43,1575,1.31112e-06,0.00159046,1
806,748,42,1576,0,0.000226999,0
807,728,42,1577,0,0.000204642,0
808,772,43,1578,5.29613e-07,0.00059574,1
809,751,42,1580,0,0.000230275,0
810,721,41,1581,0,7.53523e-07,0
811,656,40,1582,0,3.74934e-08,0
812,721,41,1584,0,1.95726e-07,0
813,724,41,1585,0,6.47002e-06,0
814,706,41,1587,0,1.71101e-05,0
815,741,42,1587,6e-08,3.56244e-05,1
816,757,43,1589,2.23304e-06,0.00280827,1
817,707,41,1590,0,7.18274e-08,0
818,707,41,1591,0,1.1487e-07,0
819,772,43,1592,2.37198e-06,0.00296062,1
820,736,41,1593,0,3.53467e-06,0
821,760,43,1593,2.19083e-06,0.00273675,1
822,725,41,1595,0,4.06245e-06,0
823,757,43,1595,1.4885e-06,0.00180628,1
824,725,41,1596,0,1.57778e-07,0
825,776,42,1597,0,5.865e-06,0
826,776,42,1599,0,9.63513e-06,0
827,745,41,1609,0,6.54656e-06,0
828,706,41,1611,0,3.35228e-08,0
829,743,42,1619,0,7.78543e-08,0
830,745,41,1619,0,9.5777e-09,0
831,790,44,1620,4.03243e-05,0.00388217,1
832,790,44,1621,1.46924e-05,0.0013707,1
833,743,42,1622,0,1.06554e-05,0
834,795,44,1624,0.000116824,0.0113229,1
835,796,43,1626,0,8.42584e-06,0
836,819,44,1632,4.32843e-06,0.000397205,1
837,816,44,1636,1.47434e-05,0.00142443,1
838,821,44,1637,3.04138e-06,0.000276079,1
839,821,44,1639,2.9284e-05,0.00284418,1
840,795,44,1642,3.70849e-05,0.00351159,1
841,796,43,1643,1e-07,8.08117e-05,1
842,807,43,1644,0,1.50578e-05,0
843,761,42,1646,0,1.94476e-07,0
844,823,44,1646,1.24776e-05,0.00120898,1
845,798,43,1647,0,4.17529e-07,0
846,798,43,1649,3e-08,3.84722e-05,1
847,816,44,1649,1.38781e-05,0.00134286,1
848,806,43,1650,0,3.67279e-07,0
849,809,43,1650,0,1.18222e-07,0
850,819,44,1654,1.33353e-05,0.00127646,1
851,806,43,1656,0,1.51922e-06,0
852,794,43,1660,0,3.13879e-05,0
853,823,44,1660,5.95762e-06,0.000567697,1
854,805,44,1662,2.40613e-06,0.00022181,1
855,799,43,1665,0,1.95368e-05,0
856,805,44,1667,3.33968e-06,0.000316437,1
857,834,45,1668,0.000518362,0.0134707,1
858,799,43,1672,0,5.89164e-08,0
859,802,43,1676,0,1.76672e-07,0
860,808,44,1678,6.86646e-07,5.98437e-05,1
861,834,45,1683,0.00010201,0.0025918,1
862,809,43,1689,0,1.00449e-05,0
863,802,43,1691,0,4.92205e-08,0
864,839,45,1691,5.07186e-05,0.00130413,1
865,808,44,1692,1.44352e-07,1.0545e-05,1
866,831,45,1693,2.12054e-05,0.000527766,1
867,839,45,1693,8.98817e-05,0.00233062,1
868,807,43,1695,0,1.0266e-05,0
869,794,43,1700,0,2.95406e-08,0
870,837,45,1700,9.12168e-06,0.000227032,1
871,840,45,1702,6.47134e-05,0.00166717,1
872,850,45,1705,7.79554e-06,0.000195498,1
873,850,45,1707,1.10642e-05,0.000279563,1
874,832,45,1709,2.57072e-06,5.86797e-05,1
875,844,45,1711,3.2978e-06,7.89906e-05,1
876,844,45,1712,3.89703e-06,9.47002e-05,1
877,840,45,1717,2.01917e-05,0.000503047,1
878,831,45,1718,2.26809e-05,0.00056537,1
879,847,45,1719,5.5145e-06,0.000133972,1
880,857,46,1719,0.000170072,0.00208131,1
881,832,45,1721,1.39296e-05,0.000352543,1
882,837,45,1721,1.49026e-05,0.000380144,1
883,853,45,1724,1.38398e-07,2.69206e-06,1
884,847,45,1726,4.82948e-06,0.000115835,1
885,853,45,1740,5.60068e-06,0.000139905,1
886,836,45,1741,4e-08,8.46913e-07,1
887,838,45,1746,3.22668e-07,6.23875e-06,1
888,857,46,1748,0.000144767,0.0017637,1
889,861,46,1748,3.72747e-05,0.000455802,1
890,856,45,1750,1.37943e-06,3.26185e-05,1
891,836,45,1751,7.83357e-07,1.69881e-05,1
892,867,46,1752,4.03952e-05,0.000496472,1
893,871,46,1752,2.18437e-05,0.000268216,1
894,867,46,1753,1.13116e-05,0.000132712,1
895,861,46,1760,2.03551e-05,0.000245056,1
896,864,46,1765,5.81719e-06,6.79127e-05,1
897,854,45,1770,8.73806e-07,2.10881e-05,1
898,871,46,1777,1.45847e-05,0.000174803,1
899,856,45,1779,2.26543e-07,3.51247e-06,1
900,866,46,1783,3.63798e-06,4.247e-05,1
901,866,46,1784,2.11741e-06,2.32004e-05,1
902,878,46,1784,1.36242e-06,1.40125e-05,1
903,882,46,1784,5.85603e-06,7.13308e-05,1
904,854,45,1789,1.23419e-07,1.19752e-06,1
905,873,46,1792,1.6158e-07,1.53231e-06,1
906,880,47,1792,6.64985e-06,4.66147e-05,1
907,888,47,1792,3.73121e-06,2.37259e-05,1
908,880,47,1793,2.21551e-05,0.000170872,1
909,864,46,1794,1.42617e-06,1.25516e-05,1
910,870,46,1797,7.87536e-07,8.12116e-06,1
911,877,46,1797,5.69373e-07,4.97886e-06,1
912,881,46,1797,8.14994e-07,7.70897e-06,1
913,881,46,1799,3.16678e-06,3.73379e-05,1
914,877,46,1801,1.42142e-06,1.47326e-05,1
915,870,46,1802,1.13756e-06,1.25138e-05,1
916,838,45,1803,1e-08,1.74588e-07,1
917,872,46,1805,5.07406e-07,5.52902e-06,1
918,892,47,1809,1.45694e-06,9.75049e-06,1
919,888,47,1810,6.97226e-06,4.9668e-05,1
920,885,46,1811,0,2.48965e-08,0
921,892,47,1812,6.2944e-06,4.83732e-05,1
922,882,46,1813,9.4128e-07,9.41011e-06,1
923,889,47,1813,2.2591e-06,1.61584e-05,1
924,878,46,1814,4.44501e-07,3.32826e-06,1
925,879,46,1815,1.79442e-07,1.21302e-06,1
926,872,46,1816,5.40911e-07,5.6847e-06,1
927,893,47,1818,1.1141e-07,6.00946e-07,1
928,873,46,1819,9.27298e-07,9.26879e-06,1
929,876,46,1825,1e-08,1.6432e-07,1
930,879,46,1825,6.35886e-07,6.73637e-06,1
931,884,46,1825,5.3752e-07,5.6265e-06,1
932,889,47,1826,2.08896e-06,1.50401e-05,1
933,876,46,1828,1e-08,2.44274e-07,1
934,884,46,1829,2e-08,1.44489e-07,1
935,875,46,1830,4.20089e-07,4.19262e-06,1
936,898,47,1830,6.95019e-07,4.72874e-06,1
937,895,47,1832,9.35304e-07,6.20587e-06,1
938,893,47,1833,3.87621e-07,2.12198e-06,1
939,895,47,1835,4.05493e-07,1.87689e-06,1
940,875,46,1836,1.88628e-07,1.18911e-06,1
941,908,48,1838,0,1.39336e-07,0
942,894,47,1839,5.0445e-07,3.19955e-06,1
943,894,47,1840,2e-08,1.69306e-07,1
944,908,48,1841,2.24105e-07,6.50903e-07,1
945,874,46,1843,0,2.59355e-07,0
946,903,47,1846,1.96713e-07,1.21614e-06,1
947,896,47,1847,1e-08,2.33971e-07,1
948,898,47,1847,4e-08,1.49834e-07,1
949,885,46,1850,2.62696e-07,1.82966e-06,1
950,903,47,1851,3.32107e-07,1.80894e-06,1
951,906,48,1855,1.1e-07,9.48672e-08,1
952,921,48,1856,0,1.49485e-08,0
953,874,46,1859,1e-08,2.4985e-08,1
954,921,48,1860,0,1.49405e-08,0
955,919,48,1861,0,3.48808e-08,0
956,919,48,1862,1.68763e-07,5.11763e-07,1
957,896,47,1863,1.27679e-07,4.3818e-07,1
958,913,47,1864,1e-07,1.39923e-07,1
959,906,48,1866,0,9.97695e-09,0
960,901,47,1868,0,4.99372e-09,0
961,900,47,1874,2e-08,5e-09,1
962,923,48,1874,0,5e-09,0
